id,segcode,bmp,emp,year
54843,001990,91.1,97.3,2012
54844,001990,97.3,101.474,2012
54845,001990,101.474,101.866,2012
54846,001990,101.866,104.5,2012
54847,001990,104.5,105.045,2012
54848,001990,105.045,106.866,2012
54849,001990,106.866,108,2012
54850,001990,108,113.8,2012
54851,001990,113.8,115.468,2012
54852,001990,115.468,116,2012
54853,001990,116,120.193,2012
54854,001990,120.193,120.9,2012
54855,001990,120.9,122.9,2012
54856,001990,122.9,131,2012
54857,001990,131,131.6,2012
54858,001990,131.6,132.937,2012
54859,001990,132.937,142.974,2012
54860,001990,142.974,143.409,2012
54861,001990,143.409,143.873,2012
54862,001990,143.873,144.43,2012
54863,001990,144.43,145,2012
54864,001990,145,145.56,2012
54865,001990,145.56,150.75,2012
54866,001990,150.75,156.052,2012
54867,002000,67.86,68.026,2012
54868,002005,11.233,11.98,2012
54869,002005,12,13.1,2012
54870,002005,13.1,16.5,2012
54871,002005,16.5,17.86,2012
54872,002005,17.86,18.004,2012
54873,002010,0,1.2,2012
54874,002010,1.2,1.664,2012
54875,002010,1.664,2.327,2012
54876,002010,2.327,7.35,2012
54877,002010,7.35,8.24,2012
54878,002010,8.24,14.419,2012
54879,002010,14.419,20,2012
54880,002010,20,26,2012
54881,002010,26,30.422,2012
54882,002010,30.422,30.65,2012
54883,002010,30.65,31.91,2012
54884,002010,31.91,39.5,2012
54885,002010,39.5,45,2012
54886,002010,45,47,2012
54887,002010,47,54.126,2012
54888,002030,0,1.989,2012
54889,002040,0,0.61,2012
54890,002040,21.53,25.9,2012
54891,002040,25.9,26.86,2012
54892,002040,26.86,27.94,2012
54893,002040,27.94,31.175,2012
54894,002040,50.08,51.057,2012
54895,002040,51.057,51.475,2012
54896,002040,51.475,51.87,2012
54897,002040,51.87,55.199,2012
54898,002040,55.199,55.943,2012
54899,002040,55.943,57.633,2012
54900,002040,57.633,57.935,2012
54901,002040,57.935,58.665,2012
54902,002040,58.665,59.356,2012
54903,002040,59.356,59.846,2012
54904,002040,59.846,60.166,2012
54905,002040,60.166,61.578,2012
54906,002040,61.578,61.797,2012
54907,002040,169.447,172.595,2012
54908,002040,172.595,173.396,2012
54909,002040,173.396,174.9,2012
54910,002040,174.9,176.3,2012
54911,002040,176.3,177.51,2012
54912,002040,177.51,180.65,2012
54913,002040,180.65,181.256,2012
54914,002040,181.256,184.17,2012
54915,002040,184.17,190.8,2012
54916,002040,190.8,192,2012
54917,002040,192,200.94,2012
54918,002040,200.94,202.02,2012
54919,002040,202.02,202.233,2012
54920,002040,202.233,209.7,2012
54921,002040,209.7,210.624,2012
54922,002040,210.624,211.483,2012
54923,002040,211.483,212.078,2012
54924,002040,212.078,212.84,2012
54925,002040,212.84,213.064,2012
54926,002040,213.064,215.633,2012
54927,002040,215.633,216.899,2012
54928,002040,216.899,216.925,2012
54929,002040,217.186,217.272,2012
54930,002040,217.272,218.586,2012
54931,002040,218.586,219.608,2012
54932,002040,219.608,220.018,2012
54933,002040,220.018,220.67,2012
54934,002040,220.67,221.04,2012
54935,002040,221.04,223.553,2012
54936,002040,223.553,223.91,2012
54937,002040,223.91,227.29,2012
54938,002040,227.29,227.539,2012
54939,002040,227.539,227.79,2012
54940,002040,227.79,235.92,2012
54941,002040,235.92,236.3,2012
54942,002040,236.3,240,2012
54943,002040,240,249.43,2012
54944,002040,249.43,256.716,2012
54945,002040,256.716,257.481,2012
54946,002040,257.481,258.86,2012
54947,002040,258.86,260.899,2012
54948,002040,260.899,261.754,2012
54949,002040,330.82,332.313,2012
54950,002040,332.313,333.665,2012
54951,002040,333.665,334.006,2012
54952,002040,334.006,335.391,2012
54953,002040,335.391,335.778,2012
54954,002040,359.493,360.704,2012
54955,002040,360.704,362.903,2012
54956,002040,362.937,365.268,2012
54957,002040,365.268,365.9,2012
54958,002040,365.9,369.2,2012
54959,002040,369.2,369.5,2012
54960,002040,369.5,371.497,2012
54961,002040,371.497,373.353,2012
54962,002040,373.353,378.39,2012
54963,002040,378.39,386,2012
54964,002040,386,387.02,2012
54965,002040,399.026,399.2,2012
54966,002040,399.2,404.55,2012
54967,002040,404.55,405.012,2012
54968,002040,405.012,405.41,2012
54969,002040,405.41,408.5,2012
54970,002040,408.5,409.7,2012
54971,002040,409.7,413,2012
54972,002040,413,414.7,2012
54973,002040,414.7,418,2012
54974,002040,418,419,2012
54975,002040,419,420,2012
54976,002040,420,423,2012
54977,002040,423,424.5,2012
54978,002040,424.5,429.471,2012
54979,002040,429.471,430.117,2012
54980,002040,430.117,431.825,2012
54981,002040,431.825,432.374,2012
54982,002040,432.374,433.6,2012
54983,002040,433.6,434.137,2012
54984,002040,434.137,435.281,2012
54985,002040,435.281,438.5,2012
54986,002040,438.5,441.6,2012
54987,002040,441.6,447.3,2012
54988,002040,447.3,449.3,2012
54989,002040,449.3,451.279,2012
54990,002040,451.279,452.009,2012
54991,002040,452.009,452.271,2012
54992,002040,452.271,452.91,2012
54993,002040,452.91,454,2012
54994,002040,454,455.481,2012
54995,002041,50.05,51.46,2012
54996,002042,57.64,58.67,2012
54997,002043,217.199,217.282,2012
54998,002043,217.282,218.572,2012
54999,002043,218.572,218.674,2012
55000,002047,0,0.3,2012
55001,002047,0.301,0.446,2012
55002,002050,0,4.56,2012
55003,002050,4.56,4.827,2012
55004,002050,9.07,10,2012
55005,002050,10,13.333,2012
55006,002050,13.333,14.28,2012
55007,002050,14.28,17.481,2012
55008,002050,17.481,18.27,2012
55009,002050,18.27,19,2012
55010,002050,19,19.915,2012
55011,002050,19.915,20.181,2012
55012,002050,20.181,20.54,2012
55013,002051,19.875,20.52,2012
55014,002052,19.68,19.875,2012
55015,002070,0,1.35,2012
55016,002070,1.35,1.578,2012
55017,002070,9.492,9.647,2012
55018,002070,9.647,16.53,2012
55019,002070,16.53,22.129,2012
55020,002070,24.84,25.439,2012
55021,002070,25.439,32.75,2012
55022,002070,32.75,40.116,2012
55023,002070,40.116,41.08,2012
55024,002070,41.08,42.587,2012
55025,002070,42.587,44.17,2012
55026,002070,44.17,44.38,2012
55027,002070,44.38,45.8,2012
55028,002070,45.8,46.828,2012
55029,002070,46.828,47.25,2012
55030,002070,49.829,50.05,2012
55031,002070,50.05,50.429,2012
55032,002070,50.429,51.96,2012
55033,002070,52.12,52.812,2012
55034,002070,95.308,95.467,2012
55035,002070,95.467,96.05,2012
55036,002070,96.05,103.837,2012
55037,002070,103.837,104.337,2012
55038,002070,104.337,105.94,2012
55039,002070,106,112.91,2012
55040,002070,112.98,118.75,2012
55041,002070,118.75,124.634,2012
55042,002070,124.634,131.25,2012
55043,002070,131.25,136.42,2012
55044,002070,136.42,138,2012
55045,002070,138,144.75,2012
55046,002070,144.75,151.5,2012
55047,002070,151.5,157.2,2012
55048,002070,157.2,164.1,2012
55049,002070,164.1,171,2012
55050,002070,171,178.1,2012
55051,002070,178.1,186.16,2012
55052,002070,186.16,186.978,2012
55053,002070,186.978,187.3,2012
55054,002070,187.3,191.165,2012
55055,002070,191.165,191.558,2012
55056,002070,191.558,193,2012
55057,002070,193,193.9,2012
55058,002070,193.9,194.83,2012
55059,002070,194.83,195.483,2012
55060,002070,195.53,196.039,2012
55061,002070,263.77,273.75,2012
55062,002070,273.75,282.83,2012
55063,002070,282.83,288.3,2012
55064,002070,288.3,294,2012
55065,002070,294,301.105,2012
55066,002070,301.105,301.35,2012
55067,002070,301.35,303.6,2012
55068,002070,303.6,305.4,2012
55069,002070,305.4,306.056,2012
55070,002070,306.056,306.514,2012
55071,002070,306.514,306.9,2012
55072,002070,307.45,307.695,2012
55073,002070,307.695,308.709,2012
55074,002070,308.709,310.635,2012
55075,002070,310.635,312.007,2012
55076,002070,312.007,312.847,2012
55077,002070,312.847,314,2012
55078,002070,314,320.08,2012
55079,002070,320.08,325.04,2012
55080,002070,325.04,326.28,2012
55081,002070,326.28,327.64,2012
55082,002070,327.64,331.427,2012
55083,002070,331.427,333.435,2012
55084,002070,333.435,336.85,2012
55085,002070,336.85,340.08,2012
55086,002070,340.08,343.35,2012
55087,002070,343.35,346.226,2012
55088,002070,346.226,348.082,2012
55089,002070,349,349.22,2012
55090,002070,349.22,353.05,2012
55091,002070,353.05,360.1,2012
55092,002070,360.1,360.343,2012
55093,002070,360.343,360.572,2012
55094,002070,360.572,361.06,2012
55095,002070,361.06,363.5,2012
55096,002070,363.5,365.923,2012
55097,002070,365.923,368.3,2012
55098,002070,368.3,369,2012
55099,002070,369,377.1,2012
55100,002070,377.1,378.412,2012
55101,002070,378.412,379.856,2012
55102,002070,379.856,382,2012
55103,002070,382,383.74,2012
55104,002070,383.74,385.74,2012
55105,002070,385.74,389.45,2012
55106,002070,389.45,390.9,2012
55107,002070,390.9,391.3,2012
55108,002070,391.3,392.2,2012
55109,002070,392.2,394.7,2012
55110,002070,394.7,395.1,2012
55111,002070,395.1,397.2,2012
55112,002070,397.2,399.5,2012
55113,002070,399.5,400.5,2012
55114,002070,400.5,401.5,2012
55115,002070,401.5,406.3,2012
55116,002073,2.27,2.751,2012
55117,002073,2.751,3.717,2012
55118,002075,320.86,321.092,2012
55119,002075,321.092,321.298,2012
55120,002075,321.298,321.589,2012
55121,002075,321.589,322.139,2012
55122,002075,322.139,322.544,2012
55123,002075,334.192,334.767,2012
55124,002075,334.767,335.853,2012
55125,002075,335.853,336.162,2012
55126,002075,336.162,336.362,2012
55127,002075,336.362,338,2012
55128,002075,338,339.759,2012
55129,002075,345.971,346.565,2012
55130,002075,346.632,347.863,2012
55131,002075,347.863,348.85,2012
55132,002130,0,5.5,2012
55133,002130,5.5,10.56,2012
55134,002130,10.56,10.771,2012
55135,002130,10.771,16.18,2012
55136,002130,19.33,19.78,2012
55137,002130,19.78,21.814,2012
55138,002140,0,0.209,2012
55139,002140,0.209,0.41,2012
55140,002140,8.252,8.467,2012
55141,002140,8.467,9.918,2012
55142,002140,9.918,14.5,2012
55143,002140,14.5,16.425,2012
55144,002140,16.425,17.325,2012
55145,002140,17.325,21.293,2012
55146,002140,21.293,21.92,2012
55147,002140,21.92,28,2012
55148,002140,28,34,2012
55149,002140,34,34.7,2012
55150,002140,34.7,38.97,2012
55151,002140,38.97,42,2012
55152,002140,42,49.25,2012
55153,002140,49.25,55.153,2012
55154,002140,55.153,58,2012
55155,002140,58,65.3,2012
55156,002140,65.3,72.697,2012
55157,002140,72.697,79,2012
55158,002140,79,85.5,2012
55159,002140,85.53,91.57,2012
55160,002140,91.57,97.5,2012
55161,002140,97.5,105.517,2012
55162,002140,105.517,111,2012
55163,002140,111,116.5,2012
55164,002140,116.5,122.4,2012
55165,002140,122.4,130.45,2012
55166,002140,130.45,130.6,2012
55167,002140,130.6,130.869,2012
55168,002141,0.41,0.788,2012
55169,002141,0.788,2.236,2012
55170,002141,2.236,3.58,2012
55171,002150,1.432,7.21,2012
55172,002150,7.21,9.278,2012
55173,002160,9.74,10.383,2012
55174,002160,10.383,12.025,2012
55175,002160,12.025,13.18,2012
55176,002160,13.18,14.172,2012
55177,002160,14.172,22.209,2012
55178,002160,22.209,24.25,2012
55179,002160,24.25,24.7,2012
55180,002160,24.7,26.78,2012
55181,002160,26.78,27.65,2012
55182,002160,27.65,27.725,2012
55183,002161,27.58,27.65,2012
55184,002170,0,5.7,2012
55185,002170,5.7,11.413,2012
55186,002170,11.413,19.89,2012
55187,002170,19.89,28.9,2012
55188,002170,28.9,33.71,2012
55189,002170,33.71,38.769,2012
55190,002170,38.769,47.7,2012
55191,002170,47.7,48.487,2012
55192,002170,48.487,54.56,2012
55193,002170,54.56,60,2012
55194,002170,60,68.3,2012
55195,002170,68.3,76.682,2012
55196,002170,76.682,84.6,2012
55197,002170,84.6,90.785,2012
55198,002170,90.785,92.089,2012
55199,002170,92.089,92.24,2012
55200,002170,93.538,94.255,2012
55201,002170,94.255,95.308,2012
55202,002180,0,1.17,2012
55203,002180,1.17,1.475,2012
55204,002180,1.475,6.8,2012
55205,002180,6.8,8.948,2012
55206,002190,0,6,2012
55207,002190,6,12,2012
55208,002190,12,19.775,2012
55209,002190,19.775,29,2012
55210,002190,29,36.7,2012
55211,002190,36.7,42,2012
55212,002190,42,52,2012
55213,002190,52,60,2012
55214,002190,60,68,2012
55215,002190,68,76.004,2012
55216,002190,82.68,82.9,2012
55217,002190,82.9,90.5,2012
55218,002190,90.5,98.64,2012
55219,002200,100,100.304,2012
55220,002200,100.304,101.212,2012
55221,002200,101.212,110.429,2012
55222,002200,110.429,110.721,2012
55223,002200,110.721,112.44,2012
55224,002200,112.44,116.767,2012
55225,002200,116.767,116.998,2012
55226,002200,118.951,120.482,2012
55227,002200,120.482,121.139,2012
55228,002200,121.139,125.674,2012
55229,002200,125.674,130.849,2012
55230,002200,130.849,134.526,2012
55231,002200,134.526,135.625,2012
55232,002200,135.625,137.423,2012
55233,002200,137.423,142.47,2012
55234,002201,0,0.232,2012
55235,002201,0.232,1.187,2012
55236,002202,116.998,118.951,2012
55237,002210,0.05,4.648,2012
55238,002210,4.648,5.068,2012
55239,002210,5.155,6.888,2012
55240,002210,6.888,7.349,2012
55241,002210,7.349,7.835,2012
55242,002220,0,0.387,2012
55243,002220,0.387,1.765,2012
55244,002220,1.765,2,2012
55245,002220,2,2.8,2012
55246,002220,2.8,5.5,2012
55247,002220,5.5,7.4,2012
55248,002220,7.4,9,2012
55249,002220,9,11,2012
55250,002220,11,16.256,2012
55251,002220,16.256,18.5,2012
55252,002220,18.5,20.3,2012
55253,002220,20.3,28,2012
55254,002220,28,29.117,2012
55255,002220,29.117,30,2012
55256,002220,30,35.5,2012
55257,002220,35.5,41.005,2012
55258,002220,41.005,41.498,2012
55259,002220,46.549,47.345,2012
55260,002220,47.345,48.5,2012
55261,002220,48.5,49.234,2012
55262,002220,49.234,49.455,2012
55263,002220,49.455,49.829,2012
55264,002220,49.829,50.135,2012
55265,002220,50.135,52.682,2012
55266,002220,52.682,54.25,2012
55267,002220,54.25,58.83,2012
55268,002220,58.83,66.05,2012
55269,002220,66.05,73.26,2012
55270,002220,73.26,73.659,2012
55271,002220,82.6,82.83,2012
55272,002220,82.83,90.58,2012
55273,002220,90.58,99.5,2012
55274,002220,99.5,108.47,2012
55275,002220,108.47,108.837,2012
55276,002220,108.837,109.185,2012
55277,002220,109.185,111.7,2012
55278,002220,111.7,112.091,2012
55279,002220,112.091,112.9,2012
55280,002220,112.9,113.5,2012
55281,002220,113.5,113.884,2012
55282,002220,113.884,114.454,2012
55283,002220,114.454,115.54,2012
55284,002220,115.54,121.95,2012
55285,002220,121.95,131.26,2012
55286,002220,131.26,137,2012
55287,002220,137,144.5,2012
55288,002220,144.5,152,2012
55289,002220,152,159.56,2012
55290,002220,159.56,160.382,2012
55291,002220,244.325,250.5,2012
55292,002220,250.5,256.464,2012
55293,002220,256.464,256.683,2012
55294,002220,256.683,257.196,2012
55295,002220,257.196,263,2012
55296,002220,263,268.66,2012
55297,002220,268.66,269.639,2012
55298,002220,269.639,273.896,2012
55299,002220,273.896,278,2012
55300,002220,278,286,2012
55301,002220,286,292.5,2012
55302,002220,292.5,299,2012
55303,002220,299,304.3,2012
55304,002220,304.3,304.675,2012
55305,002220,304.675,305.213,2012
55306,002220,305.213,310,2012
55307,002220,310,315.592,2012
55308,002220,315.592,316,2012
55309,002220,316,326,2012
55310,002220,326,331.5,2012
55311,002220,331.5,337,2012
55312,002220,337,337.623,2012
55313,002220,337.623,343,2012
55314,002220,343,343.629,2012
55315,002220,343.629,344.206,2012
55316,002220,344.206,345.394,2012
55317,002220,345.394,345.925,2012
55318,002220,345.925,346.2,2012
55319,002220,346.2,346.7,2012
55320,002220,346.7,347.837,2012
55321,002220,347.837,350.819,2012
55322,002221,0,0.91,2012
55323,002222,0,0.391,2012
55324,002230,73.659,74.055,2012
55325,002230,74.055,80.946,2012
55326,002230,80.946,82,2012
55327,002230,82,87.248,2012
55328,002230,87.248,92.192,2012
55329,002230,92.192,92.765,2012
55330,002230,92.765,102.139,2012
55331,002230,102.139,105.6,2012
55332,002230,105.6,110.95,2012
55333,002230,110.95,112.1,2012
55334,002230,112.1,112.791,2012
55335,002230,112.791,114.4,2012
55336,002230,114.4,115.526,2012
55337,002230,115.526,115.85,2012
55338,002230,115.85,117.16,2012
55339,002230,117.16,118.5,2012
55340,002230,118.5,119.68,2012
55341,002230,119.68,122.5,2012
55342,002230,122.5,123,2012
55343,002230,123,124.1,2012
55344,002230,124.1,125.94,2012
55345,002230,125.94,126.29,2012
55346,002230,126.29,126.59,2012
55347,002230,126.59,127.1,2012
55348,002230,127.1,128.219,2012
55349,002230,128.219,128.535,2012
55350,002230,128.535,129.12,2012
55351,002230,129.12,136.59,2012
55352,002230,136.59,142.25,2012
55353,002230,142.25,148.25,2012
55354,002230,148.25,155.5,2012
55355,002230,155.5,162.9,2012
55356,002230,162.9,172.64,2012
55357,002230,172.64,178.8,2012
55358,002230,178.8,185.125,2012
55359,002230,185.125,189.75,2012
55360,002230,189.75,190,2012
55361,002230,190,199,2012
55362,002230,199,208,2012
55363,002230,208,213.3,2012
55364,002230,213.3,213.75,2012
55365,002230,213.75,217.122,2012
55366,002230,217.122,226.95,2012
55367,002230,226.95,227.405,2012
55368,002230,227.405,236,2012
55369,002230,236,244.325,2012
55370,002231,0,3.599,2012
55371,002240,138.6,138.778,2012
55372,002240,138.778,138.97,2012
55373,002240,138.97,144.5,2012
55374,002240,144.5,149.992,2012
55375,002240,149.992,150.355,2012
55376,002240,150.355,157.8,2012
55377,002240,157.8,165.45,2012
55378,002240,165.45,165.928,2012
55379,002240,165.95,172,2012
55380,002240,172,177.5,2012
55381,002240,177.5,178.9,2012
55382,002240,178.9,182.8,2012
55383,002240,182.8,188.88,2012
55384,002240,188.88,196.08,2012
55385,002240,196.08,197.76,2012
55386,002240,197.76,198.45,2012
55387,002240,198.45,199.27,2012
55388,002240,201.85,204.262,2012
55389,002240,204.262,204.65,2012
55390,002240,204.65,205.27,2012
55391,002240,205.27,214.454,2012
55392,002240,214.454,216,2012
55393,002240,216,222.835,2012
55394,002240,222.835,224.2,2012
55395,002240,224.2,226.286,2012
55396,002240,226.327,233,2012
55397,002240,233,240.35,2012
55398,002240,240.35,247.786,2012
55399,002240,247.786,248.555,2012
55400,002240,248.555,248.88,2012
55401,002240,248.88,252.9,2012
55402,002240,252.9,253.9,2012
55403,002240,253.9,263.484,2012
55404,002240,263.484,263.77,2012
55405,002240,263.77,265.043,2012
55406,002240,265.043,265.268,2012
55407,002240,265.268,266.768,2012
55408,002240,266.768,270.62,2012
55409,002240,270.62,271,2012
55410,002240,271,272,2012
55411,002240,272,279.5,2012
55412,002240,279.5,287,2012
55413,002240,287,294.56,2012
55414,002240,294.56,299.114,2012
55415,002240,299.114,299.891,2012
55416,002240,299.891,300.712,2012
55417,002240,300.712,303.7,2012
55418,002240,303.7,304.09,2012
55419,002240,304.09,305.743,2012
55420,002240,305.743,306.104,2012
55421,002240,333.044,333.341,2012
55422,002240,333.341,333.659,2012
55423,002240,333.659,334.374,2012
55424,002240,334.374,334.9,2012
55425,002240,334.9,335.36,2012
55426,002240,335.36,335.594,2012
55427,002240,335.594,335.88,2012
55428,002240,335.88,338.067,2012
55429,002240,338.067,338.44,2012
55430,002240,338.44,346.773,2012
55431,002240,346.783,347.5,2012
55432,002240,347.5,347.75,2012
55433,002240,347.75,348,2012
55434,002240,348,356.75,2012
55435,002240,356.75,358.3,2012
55436,002240,358.3,361.6,2012
55437,002240,361.6,364.8,2012
55438,002240,364.8,365.3,2012
55439,002240,365.3,367.5,2012
55440,002240,367.5,368.52,2012
55441,002240,372.9,373.224,2012
55442,002240,373.224,373.5,2012
55443,002240,373.5,374.5,2012
55444,002240,374.5,374.94,2012
55445,002240,375,376.383,2012
55446,002240,376.383,376.78,2012
55447,002240,376.78,377,2012
55448,002240,377,385.5,2012
55449,002240,385.5,394,2012
55450,002240,394,402.5,2012
55451,002241,0,2.053,2012
55452,002241,2.053,2.974,2012
55453,002250,0,0.257,2012
55454,002260,0,0.25,2012
55455,002260,0.25,4.3,2012
55456,002260,4.3,5,2012
55457,002260,5,8.092,2012
55458,002270,0,0.965,2012
55459,002270,0.965,1.838,2012
55460,002270,1.838,2.1,2012
55461,002270,2.1,3.335,2012
55462,002270,3.335,3.63,2012
55463,002270,3.63,3.735,2012
55464,002270,3.735,4.7,2012
55465,002270,4.7,5.342,2012
55466,002270,5.342,6.248,2012
55467,002270,6.248,6.406,2012
55468,002270,6.406,8.403,2012
55469,002270,8.403,9.4,2012
55470,002270,9.4,10.346,2012
55471,002270,10.346,18,2012
55472,002270,18,21,2012
55473,002270,21,24.25,2012
55474,002270,24.25,30.564,2012
55475,002270,37.57,42.472,2012
55476,002270,42.472,45.693,2012
55477,002270,45.693,46.025,2012
55478,002270,46.025,46.538,2012
55479,002270,46.538,50.83,2012
55480,002270,51.068,52.455,2012
55481,002270,52.455,52.697,2012
55482,002270,52.697,53.583,2012
55483,002270,53.583,56.79,2012
