id,segcode,bmp,emp,direction,numlanes,year
107906,002040,330.82,331.681,D,2,2000
107907,002040,331.681,334.006,N,2,2000
107908,002040,334.006,335.391,A,3,2000
107909,002040,334.006,335.391,D,3,2000
107910,002040,335.391,335.778,A,2,2000
107911,002040,335.391,335.778,D,2,2000
107912,002040,359.493,371.497,N,2,2000
107913,002040,371.497,373.353,N,3,2000
107914,002040,373.353,378.39,N,4,2000
107915,002040,378.39,387.02,N,2,2000
107916,002040,398.98,404.366,N,2,2000
107917,002040,404.366,405.496,N,4,2000
107918,002040,405.496,434.137,N,2,2000
107919,002040,434.137,435.281,N,4,2000
107920,002040,435.281,455.481,N,2,2000
107921,002041,50.05,51.46,N,2,2000
107922,002042,57.64,58.67,N,3,2000
107923,002043,217.199,217.282,N,4,2000
107924,002043,217.282,218.674,N,3,2000
107925,002047,0,0.3,N,2,2000
107926,002047,0.301,0.446,N,2,2000
107927,002050,0,4.827,N,2,2000
107928,002050,9.07,14.28,N,2,2000
107929,002050,14.28,19.915,N,4,2000
107930,002050,19.915,20.181,N,2,2000
107931,002050,20.181,20.54,N,3,2000
107932,002051,19.83,20.52,N,2,2000
107933,002052,19.68,19.875,N,2,2000
107934,002070,0,1.578,N,2,2000
107935,002070,9.64,22.129,N,2,2000
107936,002070,24.805,40.116,N,2,2000
107937,002070,40.116,40.229,N,4,2000
107938,002070,40.229,42.5,N,2,2000
107939,002070,42.5,47.25,N,4,2000
107940,002070,49.829,50.339,A,3,2000
107941,002070,49.829,50.339,D,3,2000
107942,002070,50.339,51.96,A,2,2000
107943,002070,50.339,51.96,D,2,2000
107944,002070,52.12,52.812,A,2,2000
107945,002070,52.12,52.812,D,2,2000
107946,002070,95.308,105.94,N,2,2000
107947,002070,106,112.91,N,2,2000
107948,002070,112.98,191.558,N,2,2000
107949,002070,191.558,194.83,N,3,2000
107950,002070,194.83,196.039,N,2,2000
107951,002070,263.77,301.35,N,2,2000
107952,002070,301.35,306.056,N,4,2000
107953,002070,306.056,306.514,N,5,2000
107954,002070,306.514,306.9,N,4,2000
107955,002070,307.45,307.695,N,4,2000
107956,002070,307.695,352.938,A,2,2000
107957,002070,307.695,352.938,D,2,2000
107958,002070,352.938,360.343,N,2,2000
107959,002070,360.343,360.572,N,4,2000
107960,002070,360.572,406.3,N,2,2000
107961,002073,2.27,2.751,N,4,2000
107962,002073,2.751,3.294,N,2,2000
107963,002073,3.294,3.717,N,4,2000
107964,002075,320.86,321.092,N,2,2000
107965,002075,321.092,321.615,N,4,2000
107966,002075,321.615,322.544,N,2,2000
107967,002075,334.2,335.762,N,4,2000
107968,002075,335.762,339.765,N,2,2000
107969,002075,345.971,346.8,N,4,2000
107970,002075,346.8,348.85,N,2,2000
107971,002130,0,10.56,N,2,2000
107972,002130,10.56,10.771,N,4,2000
107973,002130,10.771,16.094,N,2,2000
107974,002130,19.387,21.814,N,4,2000
107975,002140,0,0.41,N,4,2000
107976,002140,8.252,8.405,N,2,2000
107977,002140,8.405,10.265,A,2,2000
107978,002140,8.405,10.265,D,2,2000
107979,002140,10.265,16.425,N,3,2000
107980,002140,16.425,85.5,N,2,2000
107981,002140,85.53,130.869,N,2,2000
107982,002141,0.41,0.788,N,4,2000
107983,002141,0.788,3.58,N,2,2000
107984,002150,1.442,1.837,N,2,2000
107985,002150,1.837,2.52,N,4,2000
107986,002150,2.52,7.2,N,2,2000
107987,002150,7.2,9.344,N,4,2000
107988,002160,9.74,12.025,N,2,2000
107989,002160,12.025,13.18,N,3,2000
107990,002160,13.18,25.258,N,2,2000
107991,002160,25.258,27.725,N,4,2000
107992,002161,27.58,27.65,N,3,2000
107993,002170,0,90.785,N,2,2000
107994,002170,90.785,91.975,N,4,2000
107995,002170,93.538,95.303,N,4,2000
107996,002170,95.303,95.308,N,4,2000
107997,002180,0,8.954,N,4,2000
107998,002190,0,76.004,N,2,2000
107999,002190,82.68,98.64,N,2,2000
108000,002200,0,1.214,N,4,2000
108001,002200,1.214,10.742,N,2,2000
108002,002200,10.742,10.9,N,3,2000
108003,002200,10.9,12.465,N,4,2000
108004,002200,12.465,17.032,N,2,2000
108005,002200,19.51,35.1,N,2,2000
108006,002200,35.1,36.2,N,3,2000
108007,002200,36.2,43.052,N,2,2000
108008,002201,0,1.187,N,2,2000
108009,002202,17.032,19,N,2,2000
108010,002210,0,6.888,N,2,2000
108011,002210,6.888,7.835,N,4,2000
108012,002220,0,2,N,3,2000
108013,002220,2,6.3,N,2,2000
108014,002220,6.3,7.4,N,3,2000
108015,002220,7.4,28,N,2,2000
108016,002220,28,28.947,N,3,2000
108017,002220,28.947,41.005,N,2,2000
108018,002220,41.005,41.6,N,4,2000
108019,002220,46.549,50.135,N,4,2000
108020,002220,50.135,53.625,A,2,2000
108021,002220,50.135,53.625,D,2,2000
108022,002220,53.625,73.659,N,2,2000
108023,002220,82.6,82.77,N,4,2000
108024,002220,82.77,160.382,N,2,2000
108025,002220,244.325,350.819,N,2,2000
108026,002221,0,0.91,N,2,2000
108027,002222,0,0.391,N,2,2000
108028,002230,73.659,74.055,N,4,2000
108029,002230,74.055,110.95,N,2,2000
108030,002230,110.95,112.791,N,4,2000
108031,002230,112.791,115.526,N,2,2000
108032,002230,115.526,116.967,N,4,2000
108033,002230,116.967,119.68,N,3,2000
108034,002230,119.68,126.3,N,2,2000
108035,002230,126.3,126.782,A,2,2000
108036,002230,126.3,126.782,D,2,2000
108037,002230,126.782,127.4,N,4,2000
108038,002230,127.4,128.219,N,2,2000
108039,002230,128.219,128.535,N,4,2000
108040,002230,128.535,244.325,N,2,2000
108041,002231,0,3.599,N,2,2000
108042,002240,138.6,149.992,N,2,2000
108043,002240,149.992,150.355,N,4,2000
108044,002240,150.355,165.45,N,2,2000
108045,002240,165.45,165.928,N,4,2000
108046,002240,165.95,199.27,N,2,2000
108047,002240,201.85,222.835,N,2,2000
108048,002240,222.835,224.2,N,3,2000
108049,002240,224.2,247.786,N,2,2000
108050,002240,247.786,248.808,N,4,2000
108051,002240,248.808,304.09,N,2,2000
108052,002240,304.09,305.743,N,4,2000
108053,002240,305.743,306.104,A,2,2000
108054,002240,305.743,306.104,D,2,2000
108055,002240,333.044,333.341,N,4,2000
108056,002240,333.341,333.659,A,2,2000
108057,002240,333.341,333.659,D,2,2000
108058,002240,333.659,338.44,N,4,2000
108059,002240,338.44,347.5,N,2,2000
108060,002240,347.5,348,N,4,2000
108061,002240,348,356.75,N,2,2000
108062,002240,356.75,358.3,N,3,2000
108063,002240,358.3,367.5,N,2,2000
108064,002240,367.5,368.52,N,3,2000
108065,002240,372.9,374.5,N,3,2000
108066,002240,374.5,402.5,N,2,2000
108067,002241,0,2.974,N,2,2000
108068,002250,0,2.564,N,4,2000
108069,002260,0,3.955,N,2,2000
108070,002260,3.955,4.792,N,4,2000
108071,002260,4.792,8.092,N,2,2000
108072,002270,0,1.838,N,4,2000
108073,002270,1.838,5.342,N,2,2000
108074,002270,5.342,8.403,N,3,2000
108075,002270,8.403,30.564,N,2,2000
108076,002270,37.57,45.693,N,2,2000
108077,002270,45.693,46.41,N,4,2000
108078,002270,46.41,51.068,N,2,2000
108079,002270,51.068,52.697,N,4,2000
108080,002270,52.697,56.79,N,2,2000
108081,002270,57.36,58.048,N,2,2000
108082,002279,368.52,369.95,N,3,2000
108083,002279,369.95,372.38,N,2,2000
108084,002280,0.33,3.735,A,2,2000
108085,002280,0.33,3.735,D,2,2000
108086,002280,5.12,67.533,N,2,2000
108087,002290,0,20.448,N,2,2000
108088,002290,20.448,23.59,N,4,2000
108089,002290,23.59,24.547,A,2,2000
108090,002290,23.59,24.547,D,2,2000
108091,002290,24.547,26.423,N,2,2000
108092,002290,26.423,26.561,N,4,2000
108093,002300,0,30.676,N,2,2000
108094,002310,0,33.978,N,2,2000
108095,002311,0,0.34,N,2,2000
108096,002320,0,23.438,N,2,2000
108097,002320,37.483,68.714,N,2,2000
108098,002330,1.72,1.815,N,3,2000
108099,002330,1.815,3.28,A,2,2000
108100,002330,1.815,3.28,D,2,2000
108101,002330,3.28,15.7,N,2,2000
108102,002330,15.7,16.202,N,4,2000
108103,002330,16.202,49.208,N,2,2000
108104,002330,49.208,49.574,N,4,2000
108105,002330,49.574,52.714,N,2,2000
108106,002330,52.714,52.938,N,4,2000
108107,002331,2.04,3.3,N,2,2000
108108,002332,100,100.259,N,4,2000
108109,002332,100.259,101.87,N,2,2000
108110,002340,0,2.737,N,2,2000
108111,002350,0,7.814,N,2,2000
108112,002350,7.814,9.23,N,4,2000
108113,002350,9.23,13.79,N,2,2000
108114,002350,14.69,30.07,N,2,2000
108115,002350,30.606,42.539,N,2,2000
108116,002350,77.89,78.209,A,2,2000
108117,002350,77.89,78.209,D,2,2000
108118,002350,78.209,81.02,N,4,2000
108119,002350,81.02,97.052,N,2,2000
108120,002350,100.7,101.652,N,4,2000
108121,002350,101.652,117.561,N,2,2000
108122,002350,117.561,118.404,N,4,2000
108123,002350,118.404,122.93,N,2,2000
108124,002360,7.62,50.476,N,2,2000
108125,002360,57.757,58.052,N,4,2000
108126,002360,58.052,98.71,N,2,2000
108127,002360,99,113.6,N,2,2000
108128,002370,0,33.96,N,2,2000
108129,002380,0,15.65,N,2,2000
108130,002380,15.65,16.238,N,4,2000
108131,002380,16.238,25.294,N,2,2000
108132,002380,25.294,25.984,N,4,2000
108133,002380,26.28,40.92,N,2,2000
108134,002380,41.58,42.91,N,2,2000
108135,002380,43.42,44.24,N,2,2000
108136,002390,0,0.74,N,2,2000
108137,002400,0.01,3.868,N,2,2000
108138,002410,0,2.721,A,2,2000
108139,002410,0,2.721,D,2,2000
108140,002410,2.721,3.62,A,3,2000
108141,002410,2.721,3.62,D,3,2000
108142,002410,3.62,3.81,N,4,2000
108143,002411,3.62,3.74,A,-3,2000
108144,002411,3.62,3.74,D,-3,2000
108145,002440,0,24.409,N,2,2000
108146,002450,0,21.025,N,2,2000
108147,002460,0,78.236,N,2,2000
108148,002460,78.236,79.285,N,4,2000
108149,002460,99.441,100,N,4,2000
108150,002460,100,149.549,N,2,2000
108151,002460,149.549,149.77,N,4,2000
108152,002460,149.77,155.084,N,2,2000
108153,002470,24.67,68.606,N,2,2000
108154,002480,0,28.386,N,2,2000
108155,002490,0,0.579,N,4,2000
108156,002490,0.579,12.42,N,2,2000
108157,002500,15.15,135.645,N,2,2000
108158,002510,0,13.614,N,2,2000
108159,002520,0,9.145,N,2,2000
108160,002530,0,0.99,N,2,2000
108161,002540,0,1.022,N,2,2000
108162,002710,4.709,4.847,N,5,2000
108163,002850,0,1.31,N,4,2000
108164,004050,0.99,1.15,N,2,2000
108165,004140,1.43,1.472,N,4,2000
108166,004635,0,0.15,N,2,2000
108167,004635,0.15,0.948,N,4,2000
108168,005320,0,2.74,N,2,2000
108169,005320,3.23,16.309,N,2,2000
108170,005510,100,132.56,N,2,2000
108171,005510,132.56,133.075,N,4,2000
108172,005659,9.97,10,N,1,2000
108173,005920,0,0.2,N,4,2000
108174,006047,0,0.27,N,2,2000
108175,006330,0,0.781,N,2,2000
108176,006416,344.797,345.051,N,3,2000
108177,006418,0.5,0.67,N,3,2000
108178,006780,0,0.125,N,2,2000
108179,006780,0.375,2.198,N,2,2000
108180,006800,0,0.095,N,2,2000
108181,007300,0,0.253,N,4,2000
108182,007351,47.25,48.505,N,3,2000
108183,007351,48.505,49.681,N,5,2000
108184,007352,47.28,49.594,N,5,2000
108185,007356,199.27,201.684,N,2,2000
108186,007630,0,0.129,N,2,2000
108187,007995,57.179,63.27,N,4,2000
108188,008339,14.781,20.28,A,2,2000
108189,008339,14.781,20.28,D,2,2000
108190,008605,263.825,273.735,N,2,2000
108191,008641,87.523,91.176,N,2,2000
108192,009004,0,0.509,N,2,2000
108193,009005,0,0.279,N,2,2000
108194,015867,0,0.12,N,2,2000
108195,015912,44.645,47.303,N,4,2000
108196,015914,16.094,19.318,N,4,2000
108197,015992,0,0.25,N,2,2000
108198,015993,13.79,14.69,N,3,2000
108199,015994,0,0.09,N,2,2000
108200,015995,0,0.16,N,2,2000
108201,015998,4.55,4.82,N,2,2000
108202,015999,56.79,57.36,N,2,2000
108203,016002,40.92,41.4,N,2,2000
108204,016002,42.91,43.42,N,2,2000
108205,016012,518.34,519.14,N,2,2000
108206,016038,14.95,16.03,N,2,2000
108207,016038,17.01,17.83,N,2,2000
108208,016038,19.01,19.37,N,2,2000
108209,016039,481.56,481.84,N,4,2000
108210,016039,483.73,484.302,N,2,2000
108211,016040,48.63,49.12,N,2,2000
108212,016297,0.01,0.05,N,2,2000
108213,016377,30.07,30.62,N,2,2000
108214,016410,2.74,3.12,N,2,2000
108215,017876,100,100.246,N,4,2000
108216,025238,0.125,0.375,N,2,2000
108217,025246,34.572,34.638,N,2,2000
108218,025275,86.383,86.868,N,2,2000
108219,025275,87.06,87.232,N,2,2000
108220,001010,0,44.689,A,2,2001
108221,001010,0,44.689,D,2,2001
108222,001010,44.689,51.808,A,3,2001
108223,001010,44.689,51.808,D,3,2001
108224,001010,51.808,275.65,A,2,2001
108225,001010,51.808,275.65,D,2,2001
108226,001020,0,3.644,N,2,2001
108227,001020,3.644,4.29,N,3,2001
108228,001020,4.29,4.54,N,2,2001
108229,001021,3.644,4.214,N,3,2001
108230,001021,4.214,4.36,N,3,2001
108231,001030,0,3.178,N,2,2001
108232,001040,0,0.59,N,2,2001
108233,001050,0.205,1.408,N,2,2001
108234,001260,0,62.85,A,2,2001
108235,001260,0,62.85,D,2,2001
108236,001270,0,2.952,N,2,2001
108237,001270,4.08,4.568,N,2,2001
108238,001330,0,196,A,2,2001
108239,001330,0,196,D,2,2001
108240,001340,0,3.608,N,2,2001
108241,001340,3.608,3.818,A,2,2001
108242,001340,3.608,3.818,D,2,2001
108243,001340,3.818,4.546,N,2,2001
108244,001350,0,1,N,2,2001
108245,001360,0,0.695,A,2,2001
108246,001360,0,0.695,D,2,2001
108247,001360,0.695,2.34,N,2,2001
108248,001360,2.34,2.69,N,3,2001
108249,001360,2.69,3.234,N,2,2001
108250,001360,3.234,4.24,N,4,2001
108251,001360,4.24,4.477,A,2,2001
108252,001360,4.24,4.477,D,2,2001
108253,001360,4.477,5.331,N,4,2001
108254,001360,5.331,5.57,A,2,2001
108255,001360,5.331,5.57,D,2,2001
108256,001361,0.695,3.26,N,2,2001
108257,001370,0,2.4,N,2,2001
108258,001370,2.4,3.659,N,4,2001
108259,001370,3.659,4.244,N,2,2001
108260,001370,4.244,4.454,N,4,2001
108261,001370,4.454,4.802,A,2,2001
108262,001370,4.454,4.802,D,2,2001
108263,001371,3.705,4.244,N,2,2001
108264,001380,0,2.207,N,2,2001
108265,001380,2.207,6.589,N,4,2001
108266,001380,6.589,6.85,N,6,2001
108267,001380,6.85,7.23,N,4,2001
108268,001390,0,13.927,N,2,2001
108269,001539,421.21,423.27,N,3,2001
108270,001540,0,13.26,N,2,2001
108271,001540,13.26,16.7,N,3,2001
108272,001540,16.7,20.43,N,2,2001
108273,001540,22.71,33.345,N,2,2001
108274,001540,34.195,38.433,N,2,2001
108275,001540,38.433,39.19,N,4,2001
108276,001540,39.19,48.63,N,2,2001
108277,001540,49.12,60.72,N,2,2001
108278,001540,60.72,63.8,N,4,2001
108279,001540,64,65.696,N,4,2001
108280,001540,65.696,66.953,A,2,2001
108281,001540,65.696,66.953,D,2,2001
108282,001540,66.953,67.142,N,4,2001
108283,001540,67.142,82.327,N,2,2001
108284,001540,83.872,86.606,N,2,2001
108285,001540,91.176,95,N,2,2001
108286,001540,95,97.29,N,3,2001
108287,001540,97.29,112.977,N,2,2001
108288,001540,112.977,113.393,N,4,2001
108289,001540,113.393,126.849,N,2,2001
108290,001540,126.849,128.885,N,3,2001
108291,001540,128.885,130.1,N,2,2001
108292,001540,130.1,130.93,N,3,2001
108293,001540,131.82,219.2,N,2,2001
108294,001540,219.24,223.8,N,2,2001
108295,001540,223.8,231.4,N,3,2001
108296,001540,231.4,261.588,N,2,2001
108297,001540,271.802,273.544,N,2,2001
108298,001540,273.735,304.715,N,2,2001
108299,001540,304.715,311.92,A,2,2001
108300,001540,304.715,311.92,D,2,2001
108301,001540,311.92,312.5,N,2,2001
108302,001540,312.5,323.19,A,2,2001
108303,001540,312.5,323.19,D,2,2001
108304,001540,323.19,328.812,N,3,2001
108305,001540,328.812,344.568,N,2,2001
108306,001540,344.568,344.745,N,4,2001
108307,001540,344.745,344.767,N,2,2001
108308,001540,345.48,345.566,N,2,2001
108309,001540,345.566,345.95,N,4,2001
108310,001540,345.95,350.73,N,2,2001
108311,001540,350.73,352.13,N,3,2001
108312,001540,352.13,354.655,N,2,2001
108313,001540,354.655,357.1,N,3,2001
108314,001540,357.1,359.4,N,2,2001
108315,001540,359.4,360.3,N,3,2001
108316,001540,360.3,390.2,N,2,2001
108317,001540,390.2,391.5,N,3,2001
108318,001540,391.5,392.65,N,2,2001
108319,001540,392.65,393.8,N,3,2001
108320,001540,393.8,395.45,N,2,2001
108321,001540,395.73,420.67,N,2,2001
108322,001540,423.27,426.614,N,3,2001
108323,001540,426.614,428.8,N,4,2001
108324,001540,428.8,429.882,N,2,2001
108325,001540,429.882,430.629,N,4,2001
108326,001540,430.629,431.07,A,3,2001
108327,001540,430.629,431.07,D,3,2001
108328,001540,431.07,435.805,A,2,2001
108329,001540,431.07,435.805,D,2,2001
108330,001540,435.805,436.272,A,1,2001
108331,001540,435.805,436.272,D,1,2001
108332,001540,436.272,441,N,2,2001
108333,001540,441,443.404,N,4,2001
108334,001540,443.404,451.08,N,2,2001
108335,001540,451.08,452,N,3,2001
108336,001540,452,452.8,N,2,2001
108337,001540,452.8,454,N,3,2001
108338,001540,454,458.58,N,2,2001
108339,001540,458.58,461.07,N,4,2001
108340,001540,461.07,467.8,N,2,2001
108341,001540,467.8,469.75,N,4,2001
108342,001540,469.75,474.242,N,2,2001
108343,001540,474.242,475.43,N,3,2001
108344,001540,475.43,477.38,N,2,2001
108345,001540,477.38,481.56,N,4,2001
108346,001540,481.84,483.73,N,2,2001
108347,001540,484.302,499.823,N,2,2001
108348,001540,499.823,502.734,N,3,2001
108349,001540,502.734,506.86,N,2,2001
108350,001540,506.86,507.495,A,2,2001
108351,001540,506.86,507.495,D,2,2001
108352,001540,507.495,508.365,N,4,2001
108353,001540,509.927,510.645,N,4,2001
108354,001540,510.645,511.08,N,3,2001
108355,001540,511.08,518.34,N,2,2001
108356,001540,519.14,538.562,N,2,2001
108357,001541,33.345,34.261,N,2,2001
108358,001541,81.752,82.98,N,2,2001
108359,001542,0,1.15,N,4,2001
108360,001543,82.215,82.337,N,2,2001
108361,001544,254.82,254.999,N,2,2001
108362,001544,254.999,255.19,N,4,2001
108363,001544,255.19,256.24,N,2,2001
108364,001545,0.1,4.119,N,2,2001
108365,001546,311.92,312.78,N,2,2001
108366,001547,0.063,0.5,N,3,2001
108367,001550,0,0.245,A,2,2001
108368,001550,0,0.245,D,2,2001
108369,001550,0.245,0.747,N,2,2001
108370,001551,0.245,0.83,N,2,2001
108371,001552,323.05,323.19,N,2,2001
108372,001553,345.051,345.56,N,3,2001
108373,001554,0,0.229,N,2,2001
108374,001580,0,11.185,N,2,2001
108375,001590,0,0.527,N,4,2001
108376,001590,0.527,14.95,N,2,2001
108377,001590,16.03,17.01,N,2,2001
108378,001590,17.83,19.01,N,2,2001
108379,001590,19.37,28.515,N,2,2001
108380,001590,28.515,28.725,N,3,2001
108381,001590,64.35,80.184,N,2,2001
108382,001591,0,0.25,N,2,2001
108383,001610,29.74,63.118,N,2,2001
108384,001611,44.6,46.18,N,2,2001
108385,001620,0,37.23,N,2,2001
108386,001630,0,7.72,N,2,2001
108387,001630,7.9,39.058,N,2,2001
108388,001640,0,7.916,N,2,2001
108389,001640,7.916,12.131,N,4,2001
108390,001640,12.131,13.2,A,2,2001
108391,001640,12.131,13.2,D,2,2001
108392,001640,13.2,14.65,A,1,2001
108393,001640,13.2,14.65,D,1,2001
108394,001640,14.65,15.51,N,2,2001
108395,001650,0,9.46,N,2,2001
108396,001650,9.66,14.24,N,2,2001
108397,001660,0,14.781,A,2,2001
108398,001660,0,14.781,D,2,2001
108399,001660,20.28,62.983,A,2,2001
108400,001660,20.28,62.983,D,2,2001
108401,001660,62.983,63,N,4,2001
108402,001660,63,73.888,A,2,2001
108403,001660,63,73.888,D,2,2001
108404,001661,4.72,5.765,N,4,2001
108405,001662,0,0.265,A,2,2001
108406,001662,0,0.265,D,2,2001
108407,001662,3.661,3.804,N,2,2001
108408,001664,0,0.255,N,2,2001
108409,001664,0.255,1.52,N,4,2001
108410,001665,3.847,3.957,N,2,2001
108411,001666,0,1,N,2,2001
108412,001670,60.89,62.133,N,2,2001
108413,001780,1.11,7.38,N,2,2001
108414,001790,60.628,96.429,N,2,2001
108415,001800,0,13.66,N,2,2001
108416,001800,13.84,17.85,N,2,2001
108417,001800,18,29,N,2,2001
108418,001800,39,73.4,N,2,2001
108419,001800,73.4,74.5,N,3,2001
108420,001800,74.5,77.9,N,2,2001
108421,001800,77.9,79,N,3,2001
108422,001800,79,81,N,2,2001
108423,001800,81,82.8,N,3,2001
108424,001800,82.8,86.383,N,2,2001
108425,001800,86.963,87.06,N,2,2001
108426,001800,87.414,117.68,N,2,2001
108427,001810,0,2.861,N,2,2001
108428,001820,0,1.132,N,2,2001
108429,001820,1.132,3.566,N,3,2001
108430,001820,3.566,4.55,N,2,2001
108431,001820,4.82,4.832,N,2,2001
108432,001820,4.832,5.856,N,3,2001
108433,001820,5.856,19.14,N,2,2001
108434,001830,0,5.51,N,2,2001
108435,001840,100,104.42,N,2,2001
108436,001844,0,0.179,N,2,2001
108437,001850,0,35.055,N,2,2001
108438,001860,0,13.522,N,2,2001
108439,001870,0,1.609,N,4,2001
108440,001870,1.609,1.797,N,2,2001
108441,001870,1.797,1.917,N,4,2001
108442,001870,2.145,14.273,N,2,2001
108443,001870,14.273,14.572,N,4,2001
108444,001870,14.572,17.44,N,2,2001
108445,001870,17.52,53.589,N,2,2001
108446,001880,0,11.686,N,2,2001
108447,001890,0,0.186,N,4,2001
108448,001890,0.186,2.185,N,2,2001
108449,001900,1.491,2.403,N,4,2001
108450,001900,2.403,2.831,N,2,2001
108451,001900,2.831,3.14,N,4,2001
108452,001901,2.831,3.29,N,2,2001
108453,001902,0.186,0.381,N,2,2001
108454,001910,10.13,23.44,N,2,2001
108455,001910,23.44,23.94,N,3,2001
108456,001910,23.94,34.7,N,2,2001
108457,001910,34.7,34.959,N,3,2001
108458,001910,35.004,39.73,N,2,2001
108459,001910,39.73,43.963,N,4,2001
108460,001910,43.963,90.04,N,2,2001
108461,001910,90.066,174.415,N,2,2001
108462,001920,36.783,48.87,N,2,2001
108463,001920,49.28,49.455,N,3,2001
108464,001920,49.455,53.346,N,2,2001
108465,001930,0,42.54,N,2,2001
108466,001940,0.02,31.077,N,2,2001
108467,001950,0,23.065,N,2,2001
108468,001960,0,26.39,N,2,2001
108469,001961,0.03,0.824,N,2,2001
108470,001970,0,46.69,N,2,2001
108471,001970,46.75,49.515,N,2,2001
108472,001980,0.06,28.79,N,2,2001
108473,001990,0,2.289,N,2,2001
108474,001990,2.289,2.65,N,4,2001
108475,001990,2.65,16.18,N,2,2001
108476,001990,18.148,18.529,N,4,2001
108477,001990,18.529,19.308,A,2,2001
108478,001990,18.529,19.308,D,2,2001
108479,001990,47.303,47.46,N,4,2001
108480,001990,47.46,53.99,N,2,2001
108481,001990,53.99,56.488,N,3,2001
108482,001990,56.488,57.179,N,4,2001
108483,001990,63.27,80.699,N,2,2001
108484,001990,80.699,82,N,4,2001
108485,001990,82.06,156.052,N,2,2001
108486,002000,67.86,68.026,N,4,2001
108487,002005,11.233,11.98,N,4,2001
108488,002005,11.98,12,N,4,2001
108489,002005,12,18.004,N,4,2001
108490,002010,0,1.2,N,2,2001
108491,002010,1.2,1.664,N,4,2001
108492,002010,1.664,54.126,N,2,2001
108493,002030,0,1.989,N,2,2001
108494,002040,0,0.61,N,4,2001
108495,002040,21.53,31.175,N,2,2001
108496,002040,50.08,51.475,N,2,2001
108497,002040,51.475,57.633,N,4,2001
108498,002040,57.633,58.67,N,3,2001
108499,002040,58.67,59.356,N,4,2001
