id,segcode,bmp,emp,dir,cracking,year
64631,002070,24.94,25.439,N,5,2001
64637,002070,41.23,42.5,N,2,2001
64642,002070,46.768,47.25,N,5,2001
64629,002070,16.536,22.129,N,4.5,2001
64633,002070,29.252,32.26,N,5,2001
64648,002070,103.25,105.94,N,2.4,2001
64640,002070,45.798,46.169,N,4.5,2001
64632,002070,25.439,29.252,N,4.7,2001
64666,002070,195.53,196.039,N,5,2001
64664,002070,191.558,194.83,N,4.5,2001
64660,002070,165.119,171.079,N,3.9,2001
64650,002070,112.98,118.019,N,2.1,2001
64657,002070,144.47,151.5,N,5,2001
64667,002240,248.555,248.808,N,2.3,2001
64656,002070,138.6,144.47,N,5,2001
64659,002070,157.2,165.119,N,4.3,2001
64661,002070,171.079,178.095,N,4.4,2001
64662,002070,178.095,186.31,N,3,2001
64653,002070,124.634,129.797,N,3.5,2001
64668,002240,248.808,249.091,N,2.4,2001
64651,002070,118.019,122.68,N,2.1,2001
64663,002070,186.31,191.558,N,2.8,2001
64649,002070,106,112.91,N,5,2001
64658,002070,151.5,157.2,N,5,2001
64665,002070,194.83,195.483,N,5,2001
64652,002070,122.68,124.634,N,2,2001
64655,002070,136.429,138.6,N,4.5,2001
64654,002070,129.797,136.429,N,2.8,2001
64673,002240,265.043,272,N,3.2,2001
64670,002240,253.9,256.073,N,2.9,2001
64671,002240,256.073,265.043,N,3.2,2001
64677,002070,284,288.7,N,4.7,2001
64669,002240,249.091,253.9,N,2,2001
64684,002070,305.011,305.566,N,5,2001
64675,002070,276.044,282.837,N,3.3,2001
64686,002070,306.056,306.514,N,4.5,2001
64685,002070,305.566,306.056,N,5,2001
64672,002070,263.77,267.426,N,3.3,2001
64681,002070,301.105,301.35,N,2.9,2001
64687,002070,306.514,306.9,N,4.5,2001
64683,002070,303.6,305.011,N,5,2001
64679,002070,291,294,N,5,2001
64682,002070,301.35,303.6,N,5,2001
64680,002070,294,301.105,N,5,2001
64678,002070,288.7,291,N,5,2001
64688,002070,307.45,307.695,N,3,2001
64674,002070,267.426,276.044,N,2.9,2001
64676,002070,282.837,284,N,4.4,2001
64696,002070,369,374.2,N,5,2001
64704,002070,402.27,406.3,N,4.7,2001
64702,002070,394.7,398.6,N,4.8,2001
64695,002070,364.957,369,N,3.1,2001
64699,002070,378.412,379.856,N,5,2001
64692,002070,360.856,361.063,N,4.8,2001
64706,002070,50.339,50.837,D,5,2001
64698,002070,377.1,378.412,N,5,2001
64690,002070,360.343,360.572,N,4,2001
64705,002070,49.829,50.339,D,4.5,2001
64689,002070,352.938,360.343,N,2.2,2001
64700,002070,379.856,390.7,N,5,2001
64693,002070,361.063,363.5,N,3.4,2001
64697,002070,374.2,377.1,N,4.8,2001
64701,002070,390.7,394.7,N,5,2001
64708,002070,52.12,52.812,D,5,2001
64707,002070,50.837,51.96,D,5,2001
64694,002070,363.5,364.957,N,3.5,2001
64691,002070,360.572,360.856,N,5,2001
64703,002070,398.6,402.27,N,4.5,2001
64710,002070,308.442,309.134,D,2.6,2001
64726,002070,338.165,338.332,D,1.9,2001
64728,002070,338.927,340.08,D,1.5,2001
64709,002070,307.695,308.442,D,3.5,2001
64720,002070,331.427,333.435,D,4.5,2001
64714,002070,320.088,321.092,D,2,2001
64719,002070,327.64,331.427,D,4,2001
64718,002070,326.274,327.64,D,1.9,2001
64722,002070,334.438,334.984,D,3.5,2001
64724,002070,335.361,336.859,D,4.5,2001
64712,002070,311.9,317.922,D,3.5,2001
64725,002070,336.859,338.165,D,1.8,2001
64713,002070,317.922,320.088,D,4,2001
64716,002070,322.052,325.86,D,1.8,2001
64727,002070,338.332,338.927,D,2,2001
64717,002070,325.86,326.274,D,1.8,2001
64711,002070,309.134,311.9,D,4,2001
64721,002070,333.435,334.438,D,4.5,2001
64723,002070,334.984,335.361,D,4.5,2001
64715,002070,321.092,322.052,D,2,2001
64743,002075,320.86,321.092,N,4.5,2001
64733,002070,345.833,348.082,D,2,2001
64739,002073,3.294,3.717,N,5,2001
64730,002070,343.35,344.308,D,4.5,2001
64744,002075,321.092,321.372,N,4,2001
64740,002240,333.044,333.341,N,4.5,2001
64735,002240,333.341,333.659,A,1.8,2001
64746,002075,321.615,322.139,N,4.5,2001
64745,002075,321.372,321.615,N,3,2001
64748,002075,322.431,322.544,N,4.5,2001
64734,002070,349,352.938,D,2.4,2001
64732,002070,345.357,345.833,D,4.3,2001
64731,002070,344.308,345.357,D,4.5,2001
64747,002075,322.139,322.431,N,4.5,2001
64736,004140,1.43,1.472,N,3,2001
64741,002240,333.659,334.374,N,2,2001
64742,002240,333.341,333.659,D,1.8,2001
64737,002073,2.27,2.751,N,5,2001
64729,002070,340.08,343.35,D,4,2001
64738,002073,2.751,3.294,N,5,2001
64764,002240,145.7,149.992,N,5,2001
64755,002075,347.15,348.85,N,2.5,2001
64753,002075,346.756,346.8,N,5,2001
64762,002240,305.743,306.104,A,4.5,2001
64749,002075,345.971,346.261,N,2.5,2001
64756,000852,100,100.139,N,0,2001
64759,002411,3.62,3.74,A,5,2001
64754,002075,346.8,347.15,N,2.5,2001
64767,002240,156.144,165.45,N,5,2001
64768,002240,165.45,165.913,N,4.5,2001
64757,007352,47.28,49.594,N,2.8,2001
64752,002075,346.632,346.756,N,5,2001
64766,002240,150.355,156.144,N,5,2001
64751,002075,346.531,346.565,N,5,2001
64761,002410,3.62,3.81,N,5,2001
64750,002075,346.261,346.531,N,2.5,2001
64760,002411,3.62,3.74,D,5,2001
64758,002710,4.709,4.847,N,4.8,2001
64765,002240,149.992,150.355,N,2.5,2001
64763,002240,138.97,145.7,N,5,2001
64769,002240,272,276.525,N,3.6,2001
64773,002240,294.56,300.715,N,4.8,2001
64771,002240,284.244,290.25,N,4,2001
64785,002240,352.284,356.75,N,2.4,2001
64770,002240,276.525,284.244,N,4,2001
64777,002240,334.374,334.91,N,2.2,2001
64772,002240,290.25,294.56,N,4.1,2001
64787,002240,358.3,362.228,N,3,2001
64775,002240,304.09,305.09,N,4,2001
64786,002240,356.75,358.3,N,2.4,2001
64778,002240,334.91,335.364,N,5,2001
64782,002240,343.355,347.5,N,4.9,2001
64774,002240,300.715,304.09,N,5,2001
64788,002240,362.228,367.5,N,3,2001
64783,002240,347.5,348,N,3.2,2001
64784,002240,348,352.284,N,3.5,2001
64781,002240,338.44,343.355,N,5,2001
64776,002240,305.09,305.743,N,5,2001
64779,002240,335.364,336.596,N,2.4,2001
64780,002240,336.596,338.44,N,2.6,2001
64805,002040,219.638,220.625,A,3.1,2001
64795,002240,376.95,381.419,N,5,2001
64801,002240,397.538,402.5,N,4.4,2001
64790,002279,368.52,369.95,N,2.4,2001
64793,002240,374.5,374.94,N,2.4,2001
64791,002279,369.95,372.38,N,2.9,2001
64796,002240,381.419,386.97,N,5,2001
64807,002040,334.006,334.767,A,2.5,2001
64802,002240,305.743,306.104,D,4.5,2001
64808,002040,334.767,335.391,A,2.4,2001
64792,002240,372.9,374.5,N,4,2001
64799,002240,391.793,395,N,4.7,2001
64800,002240,395,397.538,N,4,2001
64803,002241,0,1.996,N,3.5,2001
64794,002240,375,376.95,N,2.4,2001
64797,002240,386.97,389.2,N,5,2001
64806,002040,330.82,331.681,A,2.3,2001
64789,002240,367.5,368.52,N,3.3,2001
64804,002241,1.996,2.974,N,3.9,2001
64798,002240,389.2,391.793,N,5,2001
64827,002040,192.243,193.3,N,5,2001
64824,002040,184.17,185.419,N,3.5,2001
64818,002040,172.595,174.89,N,3.5,2001
64817,002040,27.925,31.175,N,4.4,2001
64816,002040,26.86,27.925,N,3.7,2001
64822,002040,180.65,181.252,N,4.5,2001
64826,002040,191.206,192.243,N,4.7,2001
64828,002040,193.3,196.296,N,5,2001
64810,002040,0,0.61,N,2.4,2001
64823,002040,181.252,184.17,N,5,2001
64825,002040,185.419,191.206,N,2,2001
64809,002040,335.391,335.778,A,3,2001
64812,002040,22.548,25.904,N,3.8,2001
64820,002040,176.296,177.528,N,2.8,2001
64814,002040,26.207,26.516,N,2,2001
64821,002040,177.528,180.65,N,5,2001
64819,002040,174.89,176.296,N,2.4,2001
64815,002040,26.516,26.86,N,1.9,2001
64813,002040,25.904,26.207,N,2.1,2001
64811,002040,21.53,22.548,N,4.2,2001
64848,002040,224.469,227.254,N,5,2001
64847,002040,223.895,224.469,N,5,2001
64838,002040,211.457,212.078,N,5,2001
64831,002040,201.635,201.989,N,3.6,2001
64829,002040,196.296,200.819,N,5,2001
64844,002040,218.639,219.638,N,2.5,2001
64841,002040,217.286,218.166,N,4.5,2001
64839,002040,216.899,216.925,N,5,2001
64836,002040,210.075,210.615,N,5,2001
64842,002040,218.166,218.533,N,5,2001
64840,002040,217.186,217.286,N,5,2001
64837,002040,210.615,211.457,N,5,2001
64832,002040,201.989,202.228,N,4,2001
64834,002040,202.439,204.678,N,5,2001
64846,002040,223.514,223.895,N,5,2001
64845,002040,220.625,223.514,N,4.5,2001
64830,002040,200.819,201.635,N,3,2001
64833,002040,202.228,202.439,N,5,2001
64843,002040,218.533,218.639,N,1.5,2001
64835,002040,204.678,210.075,N,5,2001
64867,002040,371.497,373.353,N,5,2001
64850,002040,227.768,231.128,N,2.9,2001
64852,002040,233.869,236.262,N,1.5,2001
64855,002040,241.798,243.647,N,4.8,2001
64849,002040,227.254,227.768,N,2.7,2001
64859,002040,255.377,256.4,N,4.5,2001
64860,002040,256.4,257.481,N,2.5,2001
64857,002040,249.377,252.356,N,3.5,2001
64856,002040,243.647,249.377,N,3.5,2001
64863,002040,333.665,334.006,N,2.6,2001
64866,002040,365.268,371.497,N,4.5,2001
64862,002040,333.17,333.665,N,2.5,2001
64851,002040,231.128,233.869,N,2,2001
64861,002040,331.681,333.17,N,2.3,2001
64854,002040,239.954,241.798,N,3.4,2001
64868,002040,373.353,375.827,N,5,2001
64864,002040,359.493,360.704,N,5,2001
64853,002040,236.262,239.954,N,4,2001
64865,002040,360.704,365.268,N,5,2001
64858,002040,252.356,255.377,N,4,2001
64888,002040,453.7,455.481,N,3,2001
64878,002040,413,414.7,N,4.5,2001
64870,002040,378.39,387.02,N,3.5,2001
64879,002040,414.7,421.7,N,5,2001
64884,002040,435.281,441.648,N,5,2001
64886,002040,447.277,449.32,N,3.4,2001
64874,002040,405.05,405.496,N,5,2001
64880,002040,421.7,424.5,N,4,2001
64881,002040,424.5,430,N,5,2001
64873,002040,404.366,405.05,N,4,2001
64885,002040,441.648,447.277,N,3.5,2001
64883,002040,434.137,435.281,N,3.3,2001
64877,002040,406.786,413,N,5,2001
64875,002040,405.496,406.48,N,4.6,2001
64869,002040,375.827,378.39,N,5,2001
64871,002040,399.026,399.2,N,3.5,2001
64882,002040,430,434.137,N,3,2001
64876,002040,406.48,406.786,N,5,2001
64887,002040,449.32,453.7,N,2.8,2001
64872,002040,399.2,404.366,N,5,2001
64889,002040,219.638,220.625,D,3.1,2001
64894,002047,0,0.3,N,4,2001
64903,002380,15.65,16.238,N,3,2001
64902,002380,11.685,15.65,N,4.7,2001
64895,002047,0.301,0.446,N,3,2001
64905,002380,17,19.75,N,5,2001
64890,002040,330.82,331.681,D,2.3,2001
64906,002380,19.75,25.018,N,5,2001
64904,002380,16.238,17,N,4,2001
64892,002040,334.767,335.391,D,2.4,2001
64901,002380,6.938,11.685,N,4.7,2001
64898,002043,217.948,218.298,N,4,2001
64897,002043,217.594,217.948,N,4,2001
64908,002380,25.294,25.623,N,4,2001
64891,002040,334.006,334.767,D,2.5,2001
64896,002043,217.282,217.594,N,4,2001
64900,002380,0,6.938,N,5,2001
64899,002043,218.298,218.674,N,4.5,2001
64907,002380,25.018,25.294,N,5,2001
64893,002040,335.391,335.778,D,3,2001
64923,002350,1.39,5.357,N,4.6,2001
64922,002350,0,1.39,N,5,2001
64928,002350,8.03,8.523,N,4,2001
64914,002380,36.1,37.35,N,2.3,2001
64924,001380,3.854,4.526,N,3.5,2001
64913,002380,29.693,36.1,N,1.5,2001
64926,002350,6.946,7.807,N,2,2001
64910,002380,26.28,26.5,N,5,2001
64909,002380,25.623,25.984,N,3.5,2001
64912,002380,27.17,29.693,N,5,2001
64915,002380,37.35,37.655,N,1.9,2001
64911,002380,26.5,27.17,N,5,2001
64920,002380,43.42,44.24,N,5,2001
64919,016002,42.91,43.42,N,5,2001
64918,002380,41.58,42.91,N,5,2001
64921,002350,77.89,78.209,A,2.3,2001
64925,002350,5.357,6.946,N,5,2001
64917,016002,40.92,41.4,N,5,2001
64927,002350,7.807,8.03,N,4.5,2001
64916,002380,37.965,40.92,N,1.9,2001
64945,002350,79.73,80.008,N,3.2,2001
64947,002350,80.141,80.57,N,2.3,2001
64935,002350,29.697,30.078,N,5,2001
64940,002350,41.709,42.539,N,3,2001
64948,002350,80.57,81.02,N,2.9,2001
64942,002350,78.762,79.36,N,4.5,2001
64933,002350,14.746,21.828,N,4.7,2001
64931,002350,10.411,13.782,N,2.8,2001
64944,002350,79.69,79.73,N,5,2001
64936,016377,30.078,30.642,N,4.7,2001
64941,002350,78.209,78.762,N,2.7,2001
64938,002350,34.668,37.61,N,5,2001
64932,015993,13.782,14.652,N,5,2001
64943,002350,79.36,79.69,N,4.5,2001
64930,002350,9.215,10.411,N,2.4,2001
64946,002350,80.008,80.141,N,4,2001
64937,002350,30.642,34.668,N,2.8,2001
64939,002350,37.61,41.709,N,5,2001
64934,002350,21.828,29.697,N,4.7,2001
64929,002350,8.523,9.215,N,3.7,2001
64959,002350,102.45,104.266,N,5,2001
64961,002350,107.289,111.9,N,5,2001
64962,002350,111.9,112.6,N,5,2001
64950,002350,81.58,83.577,N,2.3,2001
64952,002350,87.858,89,N,2,2001
64960,002350,104.266,107.289,N,5,2001
64958,002350,101.836,102.45,N,3,2001
64951,002350,83.577,87.858,N,2.4,2001
64955,002350,100.7,101.064,N,5,2001
64949,002350,81.02,81.58,N,2.4,2001
64965,002350,117.1,117.561,N,2.5,2001
64956,002350,101.064,101.652,N,4.8,2001
64963,002350,112.6,113,N,2.4,2001
64954,002350,95,97.024,N,1.5,2001
64967,002350,117.998,118.404,N,3,2001
64964,002350,113,117.1,N,5,2001
64957,002350,101.652,101.836,N,2.7,2001
64953,002350,89,95,N,5,2001
64966,002350,117.561,117.998,N,2.7,2001
64968,002350,118.404,118.696,N,3.5,2001
64984,002220,37.972,40.994,N,2.9,2001
64988,002220,53.625,58.731,N,3,2001
64981,002220,28.882,29.933,N,3.5,2001
64978,002220,20.251,26.094,N,4,2001
64983,002220,32.486,37.972,N,4,2001
64970,002350,77.89,78.209,D,2.3,2001
64973,002220,1.987,6.271,N,2.4,2001
64972,002220,0,1.987,N,2.5,2001
64982,002220,29.933,32.486,N,3.5,2001
64974,002220,6.271,7.378,N,2.4,2001
64969,002350,118.696,120.561,N,3.5,2001
64987,002220,49.455,50.135,N,4,2001
64986,017876,41.498,41.743,N,5,2001
64977,002220,17.277,20.251,N,2.4,2001
64980,002220,27.938,28.882,N,3.5,2001
64985,002220,40.994,41.498,N,4.8,2001
64975,002220,7.378,13.129,N,2.5,2001
64971,002220,50.135,53.625,A,4.5,2001
64976,002220,13.129,17.277,N,2.7,2001
64979,002220,26.094,27.938,N,3.5,2001
65002,002220,108.479,109.1,N,2.9,2001
65003,002220,109.1,109.485,N,5,2001
64997,002220,83.055,90.7,N,3.4,2001
64992,002220,67.591,73.184,N,5,2001
65006,002220,112.091,113.497,N,5,2001
64994,002220,73.26,73.659,N,5,2001
65007,002220,113.497,115.534,N,2.3,2001
65008,002220,115.534,121.958,N,2.5,2001
64989,002220,58.731,65.83,N,4,2001
64998,002220,90.7,95.33,N,2.4,2001
64993,002220,73.184,73.26,N,5,2001
64995,002220,82.6,82.77,N,2.9,2001
64999,002220,95.33,96.332,N,2.5,2001
64996,002220,82.77,83.055,N,3.9,2001
64991,002220,66,67.591,N,5,2001
65004,002220,109.485,111.7,N,5,2001
64990,002220,65.83,66,N,4.8,2001
65001,002220,102.1,108.479,N,2.5,2001
65000,002220,96.332,102.1,N,2.5,2001
65005,002220,111.7,112.091,N,2.3,2001
65014,002220,148.58,150,N,2.5,2001
65027,007356,199.27,201.684,N,4.7,2001
65028,002240,201.85,204.08,N,4.8,2001
65023,002240,182.66,188.6,N,2.4,2001
65009,002220,121.958,129.18,N,3,2001
65024,002240,188.6,194.866,N,2.4,2001
65020,002240,175.2,177.79,N,3.5,2001
65010,002220,129.18,131.267,N,2.4,2001
65017,002220,159.562,160.382,N,5,2001
65022,002240,178.9,182.66,N,4.4,2001
65015,002220,150,153.437,N,2.5,2001
65016,002220,153.437,159.562,N,2.2,2001
65026,002240,196.008,199.27,N,4.3,2001
65021,002240,177.79,178.9,N,5,2001
65012,002220,137,140.762,N,2.4,2001
65013,002220,140.762,148.58,N,2,2001
65011,002220,131.267,137,N,4.2,2001
65019,002240,166.568,175.2,N,4,2001
65025,002240,194.866,196.008,N,3.2,2001
65018,002240,165.95,166.568,N,4.4,2001
65031,002240,208.771,216,N,4.4,2001
65043,002240,248.277,248.555,N,2.3,2001
65029,002240,204.08,205.2,N,2.9,2001
65044,002220,251,256.82,N,2.4,2001
65040,002240,246.498,247.532,N,2.9,2001
65033,002240,222.835,224.2,N,5,2001
65038,002240,238,246.498,N,2.5,2001
65047,002220,266.2,268.663,N,1.7,2001
65030,002240,205.2,208.771,N,4,2001
65034,002240,224.2,226.286,N,2.2,2001
65048,002220,268.663,269.639,N,5,2001
65042,002240,247.786,248.277,N,2.2,2001
65036,002240,229.182,233,N,3.5,2001
65039,002220,244.325,251,N,2.4,2001
65035,002240,226.327,229.182,N,2.2,2001
65041,002240,247.532,247.786,N,2.5,2001
65045,002220,256.82,263.851,N,1.5,2001
65037,002240,233,238,N,3.5,2001
65032,002240,216,222.835,N,5,2001
65046,002220,263.851,266.2,N,1.8,2001
65065,002220,326,331.792,N,2.9,2001
65067,002220,337,341.1,N,4.8,2001
65053,002220,286,292.421,N,5,2001
65058,002220,304.938,305.38,N,4.5,2001
65059,002220,305.38,305.819,N,5,2001
65061,002220,310,315.04,N,2,2001
65068,002220,341.1,347.837,N,5,2001
65054,002220,292.421,299,N,3.7,2001
65060,002220,305.819,310,N,5,2001
65056,002220,304.251,304.675,N,5,2001
65064,002220,320.987,326,N,5,2001
65055,002220,299,304.251,N,5,2001
65062,002220,315.04,316,N,2.3,2001
65066,002220,331.792,337,N,3,2001
65049,002220,269.639,273.3,N,1,2001
65051,002220,275,280.821,N,2.8,2001
65057,002220,304.675,304.938,N,4.5,2001
65052,002220,280.821,286,N,3,2001
65050,002220,273.3,275,N,3,2001
65063,002220,316,320.987,N,5,2001
65087,001540,305.365,310.07,A,4.5,2001
65069,002220,347.837,350.819,N,4.8,2001
65077,002040,215.32,215.572,N,5,2001
65082,002222,0,0.391,N,4.5,2001
65075,002040,212.079,213.048,N,5,2001
65074,002220,48.62,49.455,N,3.5,2001
65086,001540,304.715,305.365,A,5,2001
65081,002043,217.199,217.282,N,3.5,2001
65079,002040,215.606,216.403,N,3.5,2001
65088,001540,310.07,311.92,A,5,2001
65076,002040,213.048,215.32,N,5,2001
65084,001540,65.696,66.04,A,2.4,2001
65072,002220,47.425,47.75,N,4,2001
65071,002220,46.549,47.425,N,4.6,2001
65083,002221,0,0.91,N,4.5,2001
65070,002220,50.135,53.625,D,4.5,2001
65078,002040,215.572,215.606,N,5,2001
65073,002220,47.75,48.62,N,4.2,2001
65085,001540,66.574,66.953,A,2.4,2001
65080,002040,216.403,216.899,N,3.8,2001
65104,001540,26.252,28.03,N,1.8,2001
65089,001540,312.5,317.42,A,4.5,2001
65102,001540,20.25,20.43,N,4.5,2001
65100,001540,13.26,16.7,N,2.4,2001
65091,001540,430.629,431.07,A,4.5,2001
65098,001540,6.814,10,N,2.4,2001
65095,001540,435.805,436.272,A,3.3,2001
65107,001541,33.345,34.23,N,5,2001
65097,001540,0,6.814,N,3.2,2001
65096,001540,506.86,507.495,A,3,2001
65093,001540,432.786,433.796,A,4.8,2001
65106,001540,29,33.345,N,1,2001
65092,001540,431.07,432.786,A,4.5,2001
65101,001540,16.7,20.25,N,2.4,2001
65099,001540,10,13.26,N,2.4,2001
65105,001540,28.03,28.94,N,1,2001
65108,001540,34.642,34.777,N,4.5,2001
65090,001540,317.42,319.88,A,5,2001
65103,001540,22.71,26.252,N,4.5,2001
65094,001540,433.796,435.805,A,4.5,2001
65122,001540,63.07,63.8,N,4.5,2001
65119,001540,49.12,54.58,N,5,2001
65126,001540,67.142,68.02,N,2.8,2001
65109,001540,34.777,38.433,N,2.4,2001
65120,001540,54.58,60.72,N,5,2001
65111,001540,39.19,45.555,N,2.3,2001
65110,001540,38.433,39.19,N,5,2001
65118,016040,48.63,49.12,N,4,2001
65112,001540,45.555,46.601,N,2.1,2001
65127,001540,68.02,68.372,N,3.4,2001
65117,001540,47.969,48.63,N,5,2001
65114,001540,46.941,47.293,N,4.5,2001
65115,001540,47.293,47.578,N,1.8,2001
65124,001540,64.937,65.696,N,2.3,2001
65125,001540,66.953,67.142,N,2.4,2001
65123,001540,64,64.937,N,3.5,2001
65121,001540,60.72,63.07,N,4.5,2001
65116,001540,47.578,47.969,N,5,2001
65113,001540,46.601,46.941,N,5,2001
65128,001540,68.372,68.753,N,3.3,2001
65131,001540,71.766,74.227,N,4,2001
65133,001540,81.52,81.743,N,5,2001
65139,001540,95,97.29,N,5,2001
65134,001541,81.752,82.98,N,5,2001
65141,001540,104.8,106.107,N,1.2,2001
65138,001540,92.263,95,N,1.5,2001
65147,001540,113.8,121.198,N,4.2,2001
65140,001540,97.29,104.8,N,5,2001
65135,001540,83.872,86.606,N,5,2001
65143,001540,108.992,111.501,N,5,2001
65130,001540,70.275,71.766,N,2,2001
65146,001540,113.393,113.8,N,2.4,2001
65145,001540,112.977,113.393,N,2,2001
65148,001540,121.198,123.38,N,5,2001
65142,001540,106.107,108.992,N,1.3,2001
65144,001540,111.501,112.977,N,1.5,2001
65137,001540,91.176,92.263,N,2.5,2001
65132,001540,74.227,81.52,N,4,2001
65136,008641,87.523,91.176,N,4.6,2001
65129,001540,68.753,70.275,N,2.4,2001
65152,001540,130.1,130.93,N,5,2001
65151,001540,128.885,130.1,N,5,2001
65159,001540,154.1,160.91,N,5,2001
65153,001540,131.82,135.381,N,2.2,2001
65156,001540,136.413,140.5,N,5,2001
65161,001540,166.2,170.726,N,4.5,2001
65163,001540,171.926,174.12,N,3,2001
65155,001540,136.08,136.413,N,5,2001
65162,001540,170.726,171.926,N,4.5,2001
65167,001540,178.503,181.375,N,5,2001
65166,001540,178.344,178.476,N,5,2001
65168,001540,181.375,182.415,N,5,2001
65165,001540,176.577,178.344,N,5,2001
65149,001540,123.38,126.849,N,5,2001
65157,001540,140.5,145.8,N,4.8,2001
65150,001540,126.849,128.885,N,5,2001
65158,001540,145.8,154.1,N,4.8,2001
65154,001540,135.381,136.08,N,3,2001
65164,001540,174.12,176.577,N,4.5,2001
65160,001540,160.91,166.2,N,4.8,2001
65182,001540,240.31,246.035,N,4,2001
65177,001540,231.4,234.338,N,2.7,2001
65169,001540,182.415,194.736,N,4.8,2001
65170,001540,194.736,196.1,N,5,2001
65181,001540,239.773,240.31,N,4.5,2001
65172,001540,197.63,205.978,N,4.8,2001
65185,001540,254.365,255.448,N,3,2001
65184,001540,251.069,254.365,N,2.8,2001
65178,001540,234.338,237.545,N,2.5,2001
65183,001540,246.035,251.069,N,4,2001
65187,008605,263.825,267.496,N,5,2001
65175,001540,219.24,223.8,N,2.5,2001
65188,008605,267.496,273.735,N,3.8,2001
65171,001540,196.1,197.63,N,2.1,2001
65173,001540,205.978,213.514,N,4.8,2001
65186,001540,255.448,261.588,N,3,2001
65176,001540,223.8,231.4,N,4.5,2001
65174,001540,213.514,219.2,N,3.5,2001
65179,001540,237.545,239.51,N,3,2001
65180,001540,239.51,239.773,N,4,2001
65200,001540,343.601,344.568,N,3.8,2001
65197,001540,300.309,304.715,N,2.5,2001
65205,001553,345.349,345.56,N,3.1,2001
65190,001540,273.901,277.987,N,3.9,2001
65199,001540,338.1,343.601,N,3.5,2001
65207,001540,345.566,345.637,N,2.9,2001
65192,001540,279.601,284.969,N,3.3,2001
65203,006416,344.767,345.017,N,5,2001
65204,001553,345.051,345.349,N,2.8,2001
65198,001540,311.92,312.5,N,4.5,2001
65201,001540,344.568,344.745,N,2.9,2001
65208,001540,345.637,345.95,N,2,2001
65206,001540,345.48,345.566,N,2.5,2001
65194,001540,291.095,291.4,N,5,2001
65202,001540,344.745,344.767,N,5,2001
65189,001540,273.735,273.901,N,4.5,2001
65191,001540,277.987,279.601,N,4.5,2001
65196,001540,297.1,300.309,N,3.8,2001
65193,001540,284.969,291.095,N,3.9,2001
65195,001540,291.4,297.1,N,4.8,2001
65224,001540,378.54,382,N,5,2001
65226,001540,388.588,390.2,N,4.5,2001
65222,001540,372.5,372.853,N,4,2001
65217,001540,359.4,360.3,N,2.7,2001
65209,001540,345.95,346.604,N,2.9,2001
65227,001540,390.2,391.5,N,4.8,2001
65212,001540,352.13,353.599,N,3.3,2001
65228,001540,391.5,392.65,N,4,2001
65220,001540,366.473,371.599,N,2.4,2001
65211,001540,350.73,352.13,N,3.3,2001
65215,001540,355.905,357.1,N,3.1,2001
65219,001540,361.724,366.473,N,2.5,2001
65214,001540,354.655,355.905,N,4.8,2001
65210,001540,346.604,350.73,N,2.4,2001
65213,001540,353.599,354.655,N,3.1,2001
65221,001540,371.599,372.5,N,2,2001
65225,001540,382,388.588,N,3,2001
65223,001540,372.929,378.54,N,4,2001
65218,001540,360.3,361.724,N,2.5,2001
65216,001540,357.1,359.4,N,2.5,2001
65234,001540,401.61,402.128,N,2,2001
65246,001540,452,452.8,N,3.5,2001
65237,001540,423.27,426.614,N,4,2001
65238,001540,426.614,428.8,N,4,2001
65247,001540,452.8,454,N,3,2001
65230,001540,393.8,395.45,N,4,2001
65240,001540,429.606,429.882,N,3.5,2001
65236,001539,421.21,423.27,N,2.4,2001
65244,001540,446.821,451.08,N,3,2001
65241,001540,429.882,430.629,N,3.5,2001
65229,001540,392.65,393.8,N,4.5,2001
